,ABEV3.SA,AXIA3.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRKM5.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DIRR3.SA,EGIE3.SA,ENGI11.SA,EQTL3.SA,FLRY3.SA,GGBR4.SA,HAPV3.SA,HYPE3.SA,ISAE4.SA,ITSA4.SA,KLBN11.SA,LREN3.SA,MBRF3.SA,MGLU3.SA,MRVE3.SA,MULT3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,RADL3.SA,RAIL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,WEGE3.SA,YDUQ3.SA
2018-01-17,0.0059360535468298,0.0029036669592876,0.0307433468551958,0.0083893909240044,0.0236992133662472,0.0229497530085989,-0.018482616684371,0.0344826914406615,-0.0083214813256798,-0.0160114205667543,0.0286393344550199,-0.0014464950448719,-0.0198067706942208,0.0304220744862995,0.0400763898712688,0.0084032106516991,-0.0079619062991092,0.0149505748817904,0.0022649027804308,0.0110052295008213,0.0057763637065608,0.0373445249563375,0.0,0.0002756304761661,-0.0044784441636799,0.0153844698952361,-0.0219907454601192,0.025055130224485,0.0208643868850235,0.0010165651937257,0.0161290420442377,0.0,0.0402267878238304,0.0049625549523748,0.0005557876315149,-0.0333488500452456,0.0153704538795018,0.0109373695249457,0.0267223893407613,0.0108062842353544,0.0534192522341416,-0.0003424469130421,0.0108023382579902,0.0034263347202241,0.0078549403326348,-0.0044414219427256,0.0086173268056399,0.0173358419145179,0.0200944499744855,0.0,-0.0057582489098734,0.0153844491773003
2018-01-18,-0.0049932077463704,-0.0069485648628915,0.0029496458199262,0.0116473037044235,-0.0067759209540892,0.010227806078954,-0.008919613907791,0.0102565872130981,-0.0073680593106556,-0.0177515020646632,-0.0034801170837698,0.006759990030124,-0.004928494901898,0.0119048567498087,-0.0330276072800821,-0.0104167254012129,0.0112360404349951,0.0033351700330381,0.0282486370265604,-0.0229478932981685,-0.0025125437959653,-0.0306666377578856,0.0,-0.009623574110575,-0.0245910093396694,0.0050506385071846,0.0355027718729514,-0.0102068784873747,-0.0233574913654552,-0.0163748824572318,-0.0158730253509823,0.0300140459973228,-0.0076253221683547,-0.0024688652803943,-0.0333332448883204,0.0036187817779471,-0.0085512626170923,-0.0038638638935891,-0.0097605515199586,-0.0070252773056758,-0.0169960826834515,0.0037684682033001,0.0687024667893547,-0.0073170136635917,-0.0023382085725091,-0.0022306685825155,0.006121058658209,-0.0197310376523269,-0.006720300164216,0.0,-0.0138993419169151,-0.0045454800701989
2018-01-19,0.0036497367431747,0.0204081830850457,-0.0065356869433353,0.0230263322704016,-0.0065374506359042,0.0022857429433544,0.0089998894468699,0.0248730100915417,0.0455669344398652,0.0030118159061396,-0.0104774274865393,-0.0119903350908344,0.0148587158108164,-0.0030589209522063,0.0132827257395817,0.0,0.0,0.0180057069019659,0.0377288424797765,0.0055705920683193,-0.0007199101722081,-0.0261346841398438,0.0,0.0066630179020246,0.009838176791775,0.0033500281611404,-0.0017140985705504,-0.0073269265427882,0.0014946769096235,-0.009549523833584,0.0,-0.0061275764615953,0.0021954752637876,-0.0024752955005542,0.0126436480307245,0.0084136444580562,-0.0058272852046725,0.0007757074898684,-0.014784043300052,0.0049216820931654,0.0036847820560785,0.0177475708787733,0.0095237541757295,-0.0009828939850634,-0.0015623357992655,0.0268283731496226,-0.0024082521478842,0.0457455672528739,0.0004663535708906,0.0,0.0137037914046884,-0.0039572955004552
2018-01-22,-0.0045455194616257,0.0725714223380291,0.0131576082424744,-0.0052251714956385,0.003433520110645,-0.0045616609129139,0.0009912450427036,0.0247645146163584,0.0260304515321849,-0.015014858007323,-0.0052939411879104,-0.0097085891532076,-0.0053683109159163,-0.0106209366871007,0.0065546007768664,-0.0070173646958685,-0.0047616248179995,-0.001360786730613,0.0116484210528502,-0.003743078779402,-0.0104428006531916,-0.0127123293853379,0.0,-0.0027576788721491,0.0162886715083478,0.0250423960026671,0.0257583761470892,-0.0046474248768845,-0.0149253922279524,0.003257255410068,-0.0161289553667044,-0.0020551518859464,0.0115004733741568,0.0,-0.0351872413308238,0.0109652905020358,0.0004688370714884,-0.0116279261181405,-0.0195916082446309,0.0250993588592634,0.001129630024087,-0.0057011336162676,0.0051885865748828,0.0054105853171044,0.0015647805118772,0.0167961614744378,0.005971197385689,-0.0157478495382263,-0.0053637776300019,0.0,-0.0112011595310191,-0.0143642686971795
2018-01-23,-0.0036530081300012,-0.0271711352591055,-0.0428571212526305,-0.0068682722721258,0.0042766460883139,0.0081832715030538,-0.0138614257347664,0.019333232561282,-0.0297904433966893,-0.0030483768108676,-0.0283856388978973,-0.0093138442266028,0.004415978448873,0.0159828590673303,-0.04558150682911,-0.0134276800627134,-0.0095695899622733,-0.0237054122170335,0.0013956102330379,-0.0127740755209673,-0.0265648730773927,-0.0193127958700328,0.0,-0.0107857145420163,-0.0211201441883652,-0.0130301397809109,-0.0044645127090718,-0.0219719159873771,-0.0303029515966205,-0.0290908432493407,-0.0137705836567648,-0.0182591953666423,-0.0124527428242122,-0.0173698080406253,0.0185882391942668,0.0025937638169983,-0.0289429556446819,-0.0282351983848515,-0.0344389803281506,0.00119446430815,-0.0132581327041435,0.0107928245139934,-0.0112624209685953,-0.0058708594180171,-0.0109376449396512,-0.0055062691626145,0.005304578886673,-0.0471113695295647,-0.0403281737643351,0.0,-0.0289062228352205,-0.0310077970669818
2018-01-24,0.0032081554089016,0.0706464036902874,-0.0015263103928565,0.0524814464837961,0.0786490304905553,0.032792269887826,-0.0160643832885469,0.0146989089030735,0.007527749060562,0.0321096786044106,0.0085209596421678,0.0227611148176776,0.030776821128553,0.0378023896820427,0.0584794707087636,0.0386819875237292,0.0305958809011726,0.0242810034119571,0.0313590050238985,0.031968236932963,0.0560747705651769,0.0313639653264492,0.0,0.0198493096095757,0.0094872806932151,0.0651818856561021,0.0044845339679659,0.0460544158945819,0.0734373946110498,0.0833334380122119,0.0152926055769972,0.0152427220124,0.0603072364287433,0.025252495918475,0.0568260292540121,0.0202258486496487,0.0195486442790278,0.0677965368541266,0.0642890156751188,0.0483151093580231,0.026014601176123,0.0443776198344938,-0.0085429256237112,0.0127955136926254,0.0229067572141976,0.0203014387825783,0.0177132311351191,0.0541046519536416,0.0207670436117246,0.0,0.0016090436890874,0.0400001185981666
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,-0.0004569654989816,0.0358056591141557,-0.0001699048108296,0.0185543960444243,0.0310602093897591,0.0216913929970707,-0.0091835617018504,0.0280372000332143,-0.010420838514948,0.1007406057527326,-0.0108630681854855,0.0111268803607482,0.0189574702024368,0.0233033637322714,0.0018416090642177,0.0413792189980797,0.0156245869853122,0.0029973529255942,0.0135132986188137,0.0059005292801153,0.0123893956302643,0.056576948826768,0.0,-0.0131579256244396,0.0128845695505976,0.0418284382874423,-0.0055802834393655,0.0257719730530858,-0.0160114617431318,0.0223482273350899,0.0098231355218421,0.0224519383268948,0.0305068995861927,0.0172415252724189,-0.0275409916500375,0.0062241012382617,0.0144397140522929,0.05668928226223,0.0364087251440028,0.0438120513091118,0.0086378478696527,0.0169328896253508,-0.0143607517892916,-0.0058310273952509,0.033977412237629,0.0144709026075502,-0.0041968859342811,0.0097343461706707,-0.0083772958766399,0.0,0.004417849391944,0.0369229781220619
2018-01-29,-0.0018280813435184,-0.0014815659336383,-0.0146108814368526,0.0015176236579588,-0.0056164200529773,-0.0400000151199494,0.0010297191879637,-0.0113634295404366,0.0049673187472869,0.0107672259446991,-0.0207443260824341,0.0162679901333631,0.0139535548930405,0.0092858561659106,-0.014705863064534,-0.0066221405955728,0.0076926430104471,-0.0048899519116606,-0.0013333712512724,0.0045461554735908,0.0003498132854471,-0.0214187055158726,0.0,-0.0013889777919253,0.0062854962744707,-0.0260229605523756,0.010100893914239,-0.0219837808129225,0.0044375981988185,0.0217391304347827,-0.0038907532662471,-0.0165704914734061,-0.0040142045565746,0.0145276888291685,0.0170824401983089,-0.0011457177612504,-0.0141174955864979,-0.0200285931594139,0.0035930189236135,-0.0264375913093627,0.009668428736131,0.0109961501862436,-0.0058282321977363,0.0,-0.0059750383507786,-0.0222882070802366,-0.0152471585630273,0.0122701179742719,0.0111032736429075,0.0,-0.0319871029679433,-0.0083085453121554
2018-01-30,0.0013736646239312,-0.0108801984418226,0.0,-0.0071996210664037,-0.0038511418162298,0.0003203801827336,-0.0010286599570681,-0.0298850519620208,-0.0017792766878089,0.0039947716280326,0.0031153398505299,0.0042373321379554,-0.002752434747485,-0.0278203630284961,0.0102612404586179,-0.0073335388181541,-0.0076339180044676,-0.004913981042654,0.0010014863711345,0.0072991082525268,0.024117725288216,0.0068394639888571,0.0,-0.0041723682849481,-0.0096671808979368,0.0061069664909407,0.0044441368246832,0.0034787222223953,0.0088365596229942,0.0007091458553776,-0.0071616670368001,-0.0053425434530753,-0.0181361766524932,-0.0071599211684575,-0.032817662763691,-0.0013760777305008,0.0059171979335423,-0.0072991838701986,-0.0135242492391361,-0.0019596992406153,0.009302288124638,-0.0130517531676848,0.0288227873156841,-0.0053762074471075,-0.0112693681521742,-0.0097265363457016,0.0064199850011359,0.0025974250430471,-0.0100263385012432,0.0,-0.0086739475839558,0.0086772868474616
2018-01-31,0.003657957370609,0.0164999791165452,0.0305171471071283,-0.0045799720087394,0.022680426665288,-0.0032040221929658,-0.0082391528379579,0.0023695123197349,-0.0213905723453272,-0.0053052181781805,0.0093167749472442,0.0056260090300515,-0.0013800616995772,-0.0166743750956668,0.0147737562009959,0.0060442954713453,0.0076926430104471,-0.0139915821736655,0.0170056842895403,0.0144929348547389,0.0238903919616713,-0.0217390194872393,0.0,0.0150838799943837,0.009911741232371,0.0053110385809742,-0.0149332414084837,0.0095997567835137,-0.0058395150299602,-0.001181015321628,-0.0065572571774924,-0.0009636929830562,0.0107749673367367,0.0048077863874764,0.0087970247070772,0.0146991292807447,-0.0067061111975605,0.0492646402760015,0.0395162631975181,0.0053295493309406,-0.0138249127527622,-0.0116501336929673,-0.0189932434610893,-0.0098280736739565,0.0258356612673464,-0.0024552016405232,0.0198873198134541,0.0241795481444575,-0.0004822506779048,0.0,-0.0125003734652245,0.0397508421521946
2018-02-01,0.0159963955522619,0.003443089545662,-0.0107077113897301,0.007285049185614,0.0027723255858134,0.0260367302262727,0.0145380121429727,0.0,-0.0103217253210859,0.0213336854661865,0.0135384828581621,0.0153847724843037,0.0064487896643514,0.0082493750393883,0.0118288246617233,0.0367154074876758,0.0,0.0041733197676356,0.0291804546531784,0.0098571213741065,-0.0119999678661948,0.0152781479572738,0.0,0.0236652671907811,0.0052041546551018,-0.0030188182389832,-0.0056149285456105,-0.0044902164829726,-0.0014683393965884,0.0153735741178513,0.0066005386066461,0.0190239390845592,0.0416241854120622,-0.0119616463157418,0.0037372572145168,0.0344050548936314,-0.0207270379593396,-0.0084092215221761,-0.0120247745278375,0.0212051832535413,-0.0005497553912985,0.0121059536252841,0.0179089841891417,0.0069476739704101,-0.0022222222222222,0.0030768237669571,0.0038017408649557,-0.0134907739321916,0.0082025714254325,0.0,-0.008438746578621,0.0268189065367527
2018-02-02,-0.0098966921797496,-0.0299019930789162,-0.0434635875536392,-0.0102778834892943,-0.0135711757504357,-0.0053257913060568,0.001023774839578,-0.007091957056625,-0.0020450318101213,-0.0274155189180501,-0.010929095501083,-0.0114785594473649,-0.0091532402876356,0.0002274162297264,-0.0314747318590599,-0.0083707219884705,0.0,-0.0024933127508094,-0.0140172231440742,-0.019521651112676,-0.0040485381436466,-0.0034202198260223,0.0,-0.0104840400752886,0.0025151443079589,-0.0158964443832381,-0.0039524991202,-0.0114085014761521,-0.0235293524489365,-0.0232937156809088,-0.003278496441042,-0.0024351150417183,-0.026802948288947,-0.0217917522519359,-0.024032517744747,-0.0376370848091579,-0.0137881660645272,-0.0282685017423943,-0.0027485713453608,-0.0054643003342562,-0.0258525474092808,0.0135347573195652,0.0080836217816318,-0.0014783754202657,-0.0089088031082238,-0.010736239705996,-0.0111176457766425,0.0085473259839583,-0.0236897608809543,0.0,-0.0319146499983227,-0.014726317627253
2018-02-05,-0.0149929960702631,0.0,-0.0132600933285597,-0.0419229004796041,-0.0298087962684856,-0.0157484138538733,-0.0010227277965921,-0.0019049071780837,-0.006557450321441,-0.033556808098801,-0.0319213141248216,-0.0013934899042947,-0.0351041599225886,-0.0081801235288223,-0.0575674695846284,-0.0285714256745172,-0.0335877937239339,-0.0138891110260068,-0.0048465920724171,-0.0116868285816723,-0.0470867158545434,-0.0569663366853603,0.0,-0.0225481597473148,-0.0237568361721804,-0.0307693967285415,0.0062357815538298,-0.0346218605821251,-0.0150602607575638,-0.0385166191985016,-0.0131580936104045,-0.0242746912014217,-0.0465699135574028,-0.0321785216685267,-0.0233525800916831,-0.0200088915574407,-0.0017168698820135,-0.0174545581306379,-0.0157478969814375,-0.0406591963176359,-0.0273855789061366,-0.025465741680858,-0.0066037983694239,-0.0108587762039155,-0.0239700599849848,-0.0176747547190131,-0.0196444090027374,-0.0372885184805049,-0.0110294541202358,0.0,-0.0109892653147285,-0.023688767064812
2018-02-06,-0.0027676444697517,0.0555838035359652,-0.0177386995111058,0.0032114862538186,0.0438546752815249,0.0214403729492056,-0.027635599119737,-0.0124047367671428,0.005569256188169,0.0486110913552764,-0.0057070713845998,0.0139534181232927,0.0157971298052792,0.0183276273677166,0.0384236831044755,-0.0020053378957302,-0.0331750531343053,0.0126761152269787,0.0071428203007739,0.0135766604547549,-0.005332513424455,0.0604075325213007,0.0,-0.0050026386426968,0.0048368508381824,0.0388885871019151,0.0,0.0108424477347797,0.0244648882786662,0.01252640726771,0.0039999627402202,-0.0229323223939522,0.0498949205501024,0.0051153224509079,-0.0472301511787714,0.0227376771320417,-0.00577410500245,0.0125832715952263,-0.0124000451079978,0.0363690229906685,0.0110303554384854,0.0216697540152575,-0.0066476984294729,0.0049900525491477,0.0698390653354208,-0.0334590924436997,0.008191557134511,0.0299296629188201,0.0525402056263759,0.0,0.0302220011715912,0.0210861636489194
2018-02-07,0.0,0.0081378174166146,-0.0248087912811292,-0.0128047451089746,0.0010064418292161,-0.0209903323943431,-0.0189472675495878,0.0458936858010157,-0.0055384113564493,-0.0026490223554521,-0.010841857577045,0.0261470596625461,-0.0117813331275776,-0.0020245816572674,-0.0351041854162906,-0.0107168002061555,-0.0032680459749194,-0.0050070897487014,0.0206319603003553,0.0095058988917875,0.0042887305215535,-0.0350033857485277,0.0,0.0041898498817132,0.0045125680657862,-0.0206263344803984,0.027444015239197,-0.0332784631047882,-0.0298507844559049,-0.0323369006423562,-0.0132802379550297,-0.0042672696007315,-0.0275134888327956,-0.0229007488016228,-0.0060876735957875,0.0254083502001001,0.0051897070180801,-0.020467814427416,0.003644916199033,-0.019066754512672,-0.0091874405301456,0.0018715070851187,-0.000955996275295,0.000992814430347,0.0164989040950758,-0.0300458065893636,-0.0012499580143535,-0.008546909848125,-0.0178948977604875,0.0,-0.0120790014280534,0.00424330508073
2018-02-08,0.0018502585046142,0.027540247637807,-0.0216985006604402,-0.0085127684078238,-0.0314150322414427,-0.0259195688063097,-0.0193131999156279,0.0,-0.0400163751039123,-0.0305444500489666,-0.0328819997331114,-0.0022354099563969,-0.0081069032221943,-0.0234446709794776,-0.0127829637813687,-0.0033850481724493,-0.0098365116054265,-0.0164942821466614,-0.0221099374245125,-0.0098443829010362,0.0049824913271416,-0.0213374556348927,0.0,-0.0164118542265385,-0.0265048251423559,-0.0093604182522937,-0.0315441643853466,-0.0105262635020909,-0.0123076605866799,-0.0379748282288137,0.0080753858182631,-0.0211432421643242,-0.0200623401832875,0.0104163308707363,-0.025000055969105,-0.0515487094595087,-0.0061462533856596,-0.0298508431324104,-0.0129135713411572,-0.0047883306226352,-0.015647628067644,-0.0115193818936132,-0.0488039513961792,-0.0188488086458261,-0.0310512666874599,0.0168345810427834,-0.0212765651409787,-0.023276063156165,-0.0028770307507203,0.0,-0.0292580142684066,-0.0352113024313612
