Date,^BVSP,Variação_Diária_%
2021-12-01,100775.0,-1.1185792081636614
2021-12-02,104466.0,3.6626147357975647
2021-12-03,105070.0,0.5781785461298483
2021-12-06,106859.0,1.7026744075378408
2021-12-07,107558.0,0.6541330164048009
2021-12-08,108096.0,0.5001952434965373
2021-12-09,106291.0,-1.6698120189461263
2021-12-10,107758.0,1.3801732978333092
2021-12-13,107383.0,-0.3480020044915433
2021-12-14,106760.0,-0.5801663205535323
2021-12-15,107370.0,0.5713750468340217
2021-12-16,108212.0,0.7842041538604905
2021-12-17,107201.0,-0.9342771596495769
2021-12-20,105020.0,-2.034495946866166
2021-12-21,105500.0,0.457055798895456
2021-12-22,105244.0,-0.2426540284360179
2021-12-23,104891.0,-0.33541104481015216
2021-12-27,105531.0,0.6101572108188513
2021-12-28,104864.0,-0.6320417697169511
2021-12-29,104107.0,-0.7218873970094575
2021-12-30,104822.0,0.6867933952568128
2022-01-03,103922.0,-0.8585983858350299
2022-01-04,103514.0,-0.3926021439156324
2022-01-05,101006.0,-2.4228606758506133
2022-01-06,101561.0,0.549472308575738
2022-01-07,102719.0,1.1402014552830408
2022-01-10,101945.0,-0.7535120084891767
2022-01-11,103779.0,1.7990092697042437
2022-01-12,105686.0,1.8375586583027292
2022-01-13,105530.0,-0.1476070624302217
2022-01-14,106928.0,1.324741779588745
2022-01-17,106692.0,-0.22070926230735033
2022-01-18,106522.0,-0.15933715742511012
2022-01-19,108013.0,1.3997108578509554
2022-01-20,109102.0,1.008211974484552
2022-01-21,108942.0,-0.1466517570713699
2022-01-24,107752.0,-1.0923243560793772
2022-01-25,109845.0,1.9424233424901516
2022-01-26,111573.0,1.5731257681278255
2022-01-27,112315.0,0.6650354476441356
2022-01-28,111478.0,-0.7452254819035775
2022-01-31,112388.0,0.8163045623351683
2022-02-01,113147.0,0.6753390041641438
2022-02-02,112161.0,-0.871432737942679
2022-02-03,111696.0,-0.41458260892823784
2022-02-04,112245.0,0.49151267726685877
2022-02-07,111996.0,-0.22183616196712608
2022-02-08,112234.0,0.2125075895567763
2022-02-09,112461.0,0.20225600085534978
2022-02-10,113359.0,0.7984990352210897
2022-02-11,113572.0,0.18789862295891524
2022-02-14,113807.0,0.20691719790089103
2022-02-15,114660.0,0.7495145289832861
2022-02-16,115181.0,0.4543868829583131
2022-02-17,113528.0,-1.4351325305388962
2022-02-18,112768.0,-0.6694383764357714
2022-02-21,111725.0,-0.9249077752553903
2022-02-22,112892.0,1.0445289773998612
2022-02-23,112008.0,-0.7830492860433025
2022-02-24,111592.0,-0.371402042711233
2022-02-25,113142.0,1.3889884579539657
2022-03-02,115174.0,1.7959732018171914
2022-03-03,115166.0,-0.006946012120789824
2022-03-04,114474.0,-0.6008717850754519
2022-03-07,111593.0,-2.5167286894840712
2022-03-08,111203.0,-0.3494842866488046
2022-03-09,113900.0,2.425294281629098
2022-03-10,113663.0,-0.2080772607550463
2022-03-11,111713.0,-1.7155978638607072
2022-03-14,109928.0,-1.5978444764709554
2022-03-15,108959.0,-0.8814860636052635
2022-03-16,111112.0,1.9759726135518907
2022-03-17,113076.0,1.7675858593131144
2022-03-18,115311.0,1.9765467473203957
2022-03-21,116155.0,0.7319336403291965
2022-03-22,117272.0,0.9616460763634871
2022-03-23,117457.0,0.15775291629716026
2022-03-24,119053.0,1.3587951335382265
2022-03-25,119081.0,0.023518936944055824
2022-03-28,118738.0,-0.28803923379884244
2022-03-29,120014.0,1.0746349104751696
2022-03-30,120260.0,0.20497608612328744
2022-03-31,119999.0,-0.21702976883418712
2022-04-01,121570.0,1.3091775764798141
2022-04-04,121280.0,-0.23854569383894297
2022-04-05,118885.0,-1.9747691292876013
2022-04-06,118228.0,-0.5526348992724084
2022-04-07,118862.0,0.5362519876848104
2022-04-08,118322.0,-0.45430835759115995
2022-04-11,116953.0,-1.1570122208887645
2022-04-12,116147.0,-0.6891657332432688
2022-04-13,116782.0,0.5467209656728089
2022-04-14,116182.0,-0.5137778082238698
2022-04-18,115687.0,-0.4260556712743835
2022-04-19,115057.0,-0.5445728560685259
2022-04-20,114344.0,-0.6196928478927832
2022-04-22,111078.0,-2.856293290421885
2022-04-25,110685.0,-0.3538054340193386
2022-04-26,108213.0,-2.2333649546008916
2022-04-27,109349.0,1.0497814495485702
2022-04-28,109919.0,0.521266769700679
2022-04-29,107876.0,-1.8586413631856202
2022-05-02,106639.0,-1.146686936853425
2022-05-03,106528.0,-0.10408949821359981
2022-05-04,108344.0,1.7047161309702519
2022-05-05,105304.0,-2.805877575131066
2022-05-06,105135.0,-0.1604877307604613
2022-05-09,103250.0,-1.7929328958006363
2022-05-10,103110.0,-0.1355932203389809
2022-05-11,104397.0,1.2481815536805385
2022-05-12,105688.0,1.2366255735318132
2022-05-13,106924.0,1.1694799788055432
2022-05-16,108233.0,1.2242340353896264
2022-05-17,108789.0,0.5137065405190544
2022-05-18,106247.0,-2.3366332993225436
2022-05-19,107005.0,0.7134319086656626
2022-05-20,108488.0,1.3859165459557898
2022-05-23,110346.0,1.7126318118132922
2022-05-24,110581.0,0.21296648723108103
2022-05-25,110580.0,-0.0009043144844067541
2022-05-26,111890.0,1.1846626876469424
2022-05-27,111942.0,0.04647421574761612
2022-05-30,111032.0,-0.8129209769344836
2022-05-31,111351.0,0.2873045608473124
2022-06-01,111360.0,0.008082549775045855
2022-06-02,112393.0,0.9276221264367779
2022-06-03,111102.0,-1.148648047476264
2022-06-06,110186.0,-0.8244676063437151
2022-06-07,110070.0,-0.10527653240883783
2022-06-08,108368.0,-1.5462887253565927
2022-06-09,107094.0,-1.1756238003838737
2022-06-10,105481.0,-1.5061534726501957
2022-06-13,102598.0,-2.733193655729471
2022-06-14,102063.0,-0.5214526598959046
2022-06-15,102807.0,0.7289615237647373
2022-06-17,99825.0,-2.900580699757793
2022-06-20,99853.0,0.028049085900327952
2022-06-21,99685.0,-0.1682473235656401
2022-06-22,99522.0,-0.1635150724783041
2022-06-23,98080.0,-1.4489258656377513
2022-06-24,98672.0,0.6035889070146849
2022-06-27,100764.0,2.1201556672612254
2022-06-28,100591.0,-0.1716883013774706
2022-06-29,99622.0,-0.9633068564782188
2022-06-30,98542.0,-1.0840978900242937
2022-07-01,98954.0,0.4180958373079413
2022-07-04,98609.0,-0.34864684600925955
2022-07-05,98295.0,-0.3184293522903614
2022-07-06,98719.0,0.43135459585941227
